id,country,category,subcategory,domain,meta,last_found,first_found,found_by,getter_name
4142,NL,Education,primary education,dekameleon.ogperspecto.nl,"{'adres_straat': 'Leliestraat', 'adres_nummer': '26', 'postcode': '4537 RJ', 'plaats': 'TERNEUZEN', 'correspondentieadres_straat': 'Leliestraat', 'correspondentieadres_nummer': '26', 'correspondentieadres_postcode': '4537 RJ', 'correspondentieadres_plaats': 'TERNEUZEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0115613010'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4143,NL,Education,primary education,heidepoort.ogperspecto.nl,"{'adres_straat': 'Margrietstraat', 'adres_nummer': '2', 'postcode': '4566 AN', 'plaats': 'HEIKANT', 'correspondentieadres_straat': 'Margrietstraat', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '4566 AN', 'correspondentieadres_plaats': 'HEIKANT', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0114311719'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4144,NL,Education,primary education,www.willibrordushulst.nl,"{'adres_straat': 'Princebolwerk', 'adres_nummer': '2', 'postcode': '4561 EN', 'plaats': 'HULST', 'correspondentieadres_straat': 'Princebolwerk', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '4561 EN', 'correspondentieadres_plaats': 'HULST', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0114370541'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4145,NL,Education,primary education,www.nobelhorst.nl,"{'adres_straat': 'Vondelstraat', 'adres_nummer': '1', 'postcode': '4561 LN', 'plaats': 'HULST', 'correspondentieadres_straat': 'Vondelstraat', 'correspondentieadres_nummer': '1', 'correspondentieadres_postcode': '4561 LN', 'correspondentieadres_plaats': 'HULST', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0114370537'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4146,NL,Education,primary education,www.torenberg.nl,"{'adres_straat': 'Brouwerijstraat', 'adres_nummer': '5', 'postcode': '4543 CX', 'plaats': 'ZAAMSLAG', 'correspondentieadres_straat': 'Brouwerijstraat', 'correspondentieadres_nummer': '5', 'correspondentieadres_postcode': '4543 CX', 'correspondentieadres_plaats': 'ZAAMSLAG', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0115431976'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4147,NL,Education,primary education,www.bsmoerschans.nl,"{'adres_straat': 'Liniestraat', 'adres_nummer': '100', 'postcode': '4561 ZX', 'plaats': 'HULST', 'correspondentieadres_straat': 'Liniestraat', 'correspondentieadres_nummer': '100', 'correspondentieadres_postcode': '4561 ZX', 'correspondentieadres_plaats': 'HULST', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0114370083'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4148,NL,Education,primary education,www.cbs-deparel.nl,"{'adres_straat': 'Schelpenlaan', 'adres_nummer': '1-C', 'postcode': '4533 DW', 'plaats': 'TERNEUZEN', 'correspondentieadres_straat': 'Schelpenlaan', 'correspondentieadres_nummer': '1-C', 'correspondentieadres_postcode': '4533 DW', 'correspondentieadres_plaats': 'TERNEUZEN', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0115431799'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4149,NL,Education,primary education,twijn.ogperspecto.nl,"{'adres_straat': 'Prof. Zeemanstraat', 'adres_nummer': '216', 'postcode': '4532 JM', 'plaats': 'TERNEUZEN', 'correspondentieadres_straat': 'Prof. Zeemanstraat', 'correspondentieadres_nummer': '216', 'correspondentieadres_postcode': '4532 JM', 'correspondentieadres_plaats': 'TERNEUZEN', 'denominatie': 'Openbaar', 'telefoonnummer': '0115613041'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4150,NL,Education,primary education,desteiger.ogperspecto.nl,"{'adres_straat': 'Sloelaan', 'adres_nummer': '41', 'postcode': '4535 ED', 'plaats': 'TERNEUZEN', 'correspondentieadres_straat': 'Sloelaan', 'correspondentieadres_nummer': '41', 'correspondentieadres_postcode': '4535 ED', 'correspondentieadres_plaats': 'TERNEUZEN', 'denominatie': 'Openbaar', 'telefoonnummer': '0115696768'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4151,NL,Education,primary education,www.cbsdestelle.nl,"{'adres_straat': 'Wagnerhof', 'adres_nummer': '3', 'postcode': '4536 BP', 'plaats': 'TERNEUZEN', 'correspondentieadres_straat': 'Wagnerhof', 'correspondentieadres_nummer': '3', 'correspondentieadres_postcode': '4536 BP', 'correspondentieadres_plaats': 'TERNEUZEN', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0115694341'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4152,NL,Education,primary education,irisschool.ogperspecto.nl,"{'adres_straat': 'Schelpenlaan', 'adres_nummer': '1-A', 'postcode': '4533 DW', 'plaats': 'TERNEUZEN', 'correspondentieadres_straat': 'Schelpenlaan', 'correspondentieadres_nummer': '1-A', 'correspondentieadres_postcode': '4533 DW', 'correspondentieadres_plaats': 'TERNEUZEN', 'denominatie': 'Openbaar', 'telefoonnummer': '0115431646'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4153,NL,Education,primary education,www.pwvo.com,"{'adres_straat': 'Leeuwenlaan', 'adres_nummer': '29', 'postcode': '4532 AE', 'plaats': 'TERNEUZEN', 'correspondentieadres_straat': 'Leeuwenlaan', 'correspondentieadres_nummer': '29', 'correspondentieadres_postcode': '4532 AE', 'correspondentieadres_plaats': 'TERNEUZEN', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0115648830'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4154,NL,Education,primary education,www.basisschooldedriesprong.com,"{'adres_straat': 'Narcissenlaan', 'adres_nummer': '37', 'postcode': '4542 BS', 'plaats': 'HOEK', 'correspondentieadres_straat': 'Narcissenlaan', 'correspondentieadres_nummer': '37', 'correspondentieadres_postcode': '4542 BS', 'correspondentieadres_plaats': 'HOEK', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0115441671'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4155,NL,Education,primary education,www.deoudevaart.nl,"{'adres_straat': 'Tamarindestraat', 'adres_nummer': '4', 'postcode': '4537 XH', 'plaats': 'TERNEUZEN', 'correspondentieadres_straat': 'Tamarindestraat', 'correspondentieadres_nummer': '4', 'correspondentieadres_postcode': '4537 XH', 'correspondentieadres_plaats': 'TERNEUZEN', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0115648840'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4156,NL,Education,primary education,tgeuzennest.ogperspecto.nl,"{'adres_straat': 'Braakmanlaan', 'adres_nummer': '14', 'postcode': '4521 AA', 'plaats': 'BIERVLIET', 'correspondentieadres_straat': 'Braakmanlaan', 'correspondentieadres_nummer': '14', 'correspondentieadres_postcode': '4521 AA', 'correspondentieadres_plaats': 'BIERVLIET', 'denominatie': 'Openbaar', 'telefoonnummer': '0115481683'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4157,NL,Education,primary education,deschakel.ogperspecto.nl,"{'adres_straat': 'Populierenstraat', 'adres_nummer': '39', 'postcode': '4581 BR', 'plaats': 'VOGELWAARDE', 'correspondentieadres_straat': 'Populierenstraat', 'correspondentieadres_nummer': '39', 'correspondentieadres_postcode': '4581 BR', 'correspondentieadres_plaats': 'VOGELWAARDE', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0114672392'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4158,NL,Education,primary education,www.bsopdreef.zwinweb.nl,"{'adres_straat': 'Sint Bavostraat', 'adres_nummer': '30', 'postcode': '4527 CJ', 'plaats': 'AARDENBURG', 'correspondentieadres_straat': 'Sint Bavostraat', 'correspondentieadres_nummer': '30', 'correspondentieadres_postcode': '4527 CJ', 'correspondentieadres_plaats': 'AARDENBURG', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0117491206'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4159,NL,Education,primary education,inghelosenberghe.ogperspecto.nl,"{'adres_straat': 'Badhuisweg', 'adres_nummer': '11', 'postcode': '4564 AH', 'plaats': 'SINT JANSTEEN', 'correspondentieadres_straat': 'Badhuisweg', 'correspondentieadres_nummer': '11', 'correspondentieadres_postcode': '4564 AH', 'correspondentieadres_plaats': 'SINT JANSTEEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0114314380'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4160,NL,Education,primary education,destatie.ogperspecto.nl,"{'adres_straat': 'Canadalaan', 'adres_nummer': '2-B', 'postcode': '4551 AL', 'plaats': 'SAS VAN GENT', 'correspondentieadres_straat': 'Canadalaan', 'correspondentieadres_nummer': '2-B', 'correspondentieadres_postcode': '4551 AL', 'correspondentieadres_plaats': 'SAS VAN GENT', 'denominatie': 'Openbaar', 'telefoonnummer': '0115460054'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4161,NL,Education,primary education,tgetij.ogperspecto.nl,"{'adres_straat': 'Oosthof', 'adres_nummer': '1', 'postcode': '4587 EP', 'plaats': 'KLOOSTERZANDE', 'correspondentieadres_straat': 'Oosthof', 'correspondentieadres_nummer': '1', 'correspondentieadres_postcode': '4587 EP', 'correspondentieadres_plaats': 'KLOOSTERZANDE', 'denominatie': 'Openbaar', 'telefoonnummer': '0114684878'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4162,NL,Education,primary education,laureyn.ogperspecto.nl,"{'adres_straat': 'Mosselbank', 'adres_nummer': '22', 'postcode': '4553 CH', 'plaats': 'PHILIPPINE', 'correspondentieadres_straat': 'Mosselbank', 'correspondentieadres_nummer': '22', 'correspondentieadres_postcode': '4553 CH', 'correspondentieadres_plaats': 'PHILIPPINE', 'denominatie': 'Openbaar', 'telefoonnummer': '0115497040'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4163,NL,Education,primary education,www.cbswegwijzer.nl,"{'adres_straat': 'Wilgenlaan', 'adres_nummer': '12', 'postcode': '4353 AN', 'plaats': 'SEROOSKERKE WALCHEREN', 'correspondentieadres_straat': 'Wilgenlaan', 'correspondentieadres_nummer': '12', 'correspondentieadres_postcode': '4353 AN', 'correspondentieadres_plaats': 'SEROOSKERKE WALCHEREN', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0118596106'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4164,NL,Education,primary education,www.goedepolder.nl,"{'adres_straat': 'Nieuwstraat', 'adres_nummer': '37-39', 'postcode': '4354 AV', 'plaats': 'VROUWENPOLDER', 'correspondentieadres_straat': 'Nieuwstraat', 'correspondentieadres_nummer': '37-39', 'correspondentieadres_postcode': '4354 AV', 'correspondentieadres_plaats': 'VROUWENPOLDER', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0118596099'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4165,NL,Education,primary education,www.magdalon.nl,"{'adres_straat': 'Wijngaardstraat', 'adres_nummer': '8', 'postcode': '4351 AP', 'plaats': 'VEERE', 'correspondentieadres_straat': 'Wijngaardstraat', 'correspondentieadres_nummer': '8', 'correspondentieadres_postcode': '4351 AP', 'correspondentieadres_plaats': 'VEERE', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0118506021'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4166,NL,Education,primary education,www.cbsonderdak.nl,"{'adres_straat': 'Voorhof', 'adres_nummer': '3', 'postcode': '4373 DA', 'plaats': 'BIGGEKERKE', 'correspondentieadres_straat': 'Voorhof', 'correspondentieadres_nummer': '3', 'correspondentieadres_postcode': '4373 DA', 'correspondentieadres_plaats': 'BIGGEKERKE', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0118556133'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4167,NL,Education,primary education,www.dekamperschouw.nl,"{'adres_straat': 'Nieuwstraat', 'adres_nummer': '32', 'postcode': '4493 BD', 'plaats': 'KAMPERLAND', 'correspondentieadres_straat': 'Nieuwstraat', 'correspondentieadres_nummer': '32', 'correspondentieadres_postcode': '4493 BD', 'correspondentieadres_plaats': 'KAMPERLAND', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113376116'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4168,NL,Education,primary education,www.cbsklinket.nl,"{'adres_straat': 'Tramstraat', 'adres_nummer': '36', 'postcode': '4371 BX', 'plaats': 'KOUDEKERKE', 'correspondentieadres_straat': 'Tramstraat', 'correspondentieadres_nummer': '36', 'correspondentieadres_postcode': '4371 BX', 'correspondentieadres_plaats': 'KOUDEKERKE', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0118556126'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4169,NL,Education,primary education,www.theothijssen.obase.nl,"{'adres_straat': 'Emil Sandstromweg', 'adres_nummer': '6', 'postcode': '4301 NW', 'plaats': 'ZIERIKZEE', 'correspondentieadres_straat': 'Emil Sandstromweg', 'correspondentieadres_nummer': '6', 'correspondentieadres_postcode': '4301 NW', 'correspondentieadres_plaats': 'ZIERIKZEE', 'denominatie': 'Openbaar', 'telefoonnummer': '0111413482'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4170,NL,Education,primary education,www.deoosterburcht.obase.nl,"{'adres_straat': 'Dokter Schutterstraat', 'adres_nummer': '1', 'postcode': '4307 BP', 'plaats': 'OOSTERLAND', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '14', 'correspondentieadres_postcode': '4310 AA', 'correspondentieadres_plaats': 'BRUINISSE', 'denominatie': 'Openbaar', 'telefoonnummer': '0111641953'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4171,NL,Education,primary education,www.tkofschip.obase.nl,"{'adres_straat': 'Scheldestraat', 'adres_nummer': '9', 'postcode': '4301 VA', 'plaats': 'ZIERIKZEE', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '112', 'correspondentieadres_postcode': '4300 AC', 'correspondentieadres_plaats': 'ZIERIKZEE', 'denominatie': 'Openbaar', 'telefoonnummer': '0111412410'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4172,NL,Education,primary education,www.binnendeveste.nl,"{'adres_straat': 'Raamstraat', 'adres_nummer': '3', 'postcode': '4301 BP', 'plaats': 'ZIERIKZEE', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '50', 'correspondentieadres_postcode': '4300 AB', 'correspondentieadres_plaats': 'ZIERIKZEE', 'denominatie': 'Openbaar', 'telefoonnummer': '0111413071'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4173,NL,Education,primary education,www.deklimop.obase.nl,"{'adres_straat': 'Nieuwe Schoolstraat', 'adres_nummer': '4-6', 'postcode': '4315 AW', 'plaats': 'DREISCHOR', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '292', 'correspondentieadres_postcode': '4300 AG', 'correspondentieadres_plaats': 'ZIERIKZEE', 'denominatie': 'Openbaar', 'telefoonnummer': '0111401589'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4174,NL,Education,primary education,www.devliete.nl,"{'adres_straat': 'Julianastraat', 'adres_nummer': '30', 'postcode': '4491 GB', 'plaats': 'WISSENKERKE', 'correspondentieadres_straat': 'Julianastraat', 'correspondentieadres_nummer': '30', 'correspondentieadres_postcode': '4491 GB', 'correspondentieadres_plaats': 'WISSENKERKE', 'denominatie': 'Openbaar', 'telefoonnummer': '0113371463'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4175,NL,Education,primary education,www.depoeljeugd.nl,"{'adres_straat': 'Plein', 'adres_nummer': '15', 'postcode': '4472 AT', 'plaats': ""'S-HEER HENDRIKSKINDEREN"", 'correspondentieadres_straat': 'Plein', 'correspondentieadres_nummer': '15', 'correspondentieadres_postcode': '4472 AT', 'correspondentieadres_plaats': ""'S-HEER HENDRIKSKINDEREN"", 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113270491'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4176,NL,Education,primary education,www.kompasyerseke.nl,"{'adres_straat': 'Moerplein', 'adres_nummer': '2', 'postcode': '4401 HZ', 'plaats': 'YERSEKE', 'correspondentieadres_straat': 'Moerplein', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '4401 HZ', 'correspondentieadres_plaats': 'YERSEKE', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113571743'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4177,NL,Education,primary education,cbsderegenboognieuwdorp.nl,"{'adres_straat': 'Hertenweg', 'adres_nummer': '4', 'postcode': '4455 TL', 'plaats': 'NIEUWDORP ZLD', 'correspondentieadres_straat': 'Hertenweg', 'correspondentieadres_nummer': '4', 'correspondentieadres_postcode': '4455 TL', 'correspondentieadres_plaats': 'NIEUWDORP ZLD', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113670810'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4178,NL,Education,primary education,www.hetsamenspelwolphaartsdijk.nl,"{'adres_straat': 'Van der Baanstraat', 'adres_nummer': '26', 'postcode': '4471 BR', 'plaats': 'WOLPHAARTSDIJK', 'correspondentieadres_straat': 'Van der Baanstraat', 'correspondentieadres_nummer': '26', 'correspondentieadres_postcode': '4471 BR', 'correspondentieadres_plaats': 'WOLPHAARTSDIJK', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113586048'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4179,NL,Education,primary education,www.wegwijzerheinkenszand.nl,"{'adres_straat': 'Mr Dr Meslaan', 'adres_nummer': '2', 'postcode': '4451 AK', 'plaats': 'HEINKENSZAND', 'correspondentieadres_straat': 'Mr Dr Meslaan', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '4451 AK', 'correspondentieadres_plaats': 'HEINKENSZAND', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113568810'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4180,NL,Education,primary education,www.hoeksteen-wemeldinge.nl,"{'adres_straat': 'Bierweg', 'adres_nummer': '1-A', 'postcode': '4424 EL', 'plaats': 'WEMELDINGE', 'correspondentieadres_straat': 'Bierweg', 'correspondentieadres_nummer': '1-A', 'correspondentieadres_postcode': '4424 EL', 'correspondentieadres_plaats': 'WEMELDINGE', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113626127'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4181,NL,Education,primary education,www.basisschoolderank.nl,"{'adres_straat': 'Egelantierstraat', 'adres_nummer': '7', 'postcode': '4431 EP', 'plaats': ""'S-GRAVENPOLDER"", 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '13', 'correspondentieadres_postcode': '4430 AA', 'correspondentieadres_plaats': ""'S-GRAVENPOLDER"", 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113316810'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4182,NL,Education,primary education,www.cbsdewelle-kruiningen.nl,"{'adres_straat': 'Slotstraat', 'adres_nummer': '87', 'postcode': '4416 AT', 'plaats': 'KRUININGEN', 'correspondentieadres_straat': 'Slotstraat', 'correspondentieadres_nummer': '87', 'correspondentieadres_postcode': '4416 AT', 'correspondentieadres_plaats': 'KRUININGEN', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113381473'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4183,NL,Education,primary education,www.cbsdezevensprong.nl,"{'adres_straat': 'Appelstraat', 'adres_nummer': '2', 'postcode': '4413 ET', 'plaats': 'KRABBENDIJKE', 'correspondentieadres_straat': 'Appelstraat', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '4413 ET', 'correspondentieadres_plaats': 'KRABBENDIJKE', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113506210'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4184,NL,Education,primary education,www.beatrixschoolgoes.nl,"{'adres_straat': 'Elvis Presleylaan', 'adres_nummer': '103', 'postcode': '4462 LB', 'plaats': 'GOES', 'correspondentieadres_straat': 'Elvis Presleylaan', 'correspondentieadres_nummer': '103', 'correspondentieadres_postcode': '4462 LB', 'correspondentieadres_plaats': 'GOES', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113270245'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4185,NL,Education,primary education,www.obswemeldinge.nl,"{'adres_straat': 'Spoorlaan', 'adres_nummer': '9', 'postcode': '4424 CJ', 'plaats': 'WEMELDINGE', 'correspondentieadres_straat': 'Spoorlaan', 'correspondentieadres_nummer': '9', 'correspondentieadres_postcode': '4424 CJ', 'correspondentieadres_plaats': 'WEMELDINGE', 'denominatie': 'Openbaar', 'telefoonnummer': '0113621626'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4186,NL,Education,primary education,www.moolhoek.nl,"{'adres_straat': 'Vroonlandseweg', 'adres_nummer': '49-C', 'postcode': '4421 BW', 'plaats': 'KAPELLE', 'correspondentieadres_straat': 'Vroonlandseweg', 'correspondentieadres_nummer': '49-C', 'correspondentieadres_postcode': '4421 BW', 'correspondentieadres_plaats': 'KAPELLE', 'denominatie': 'Openbaar', 'telefoonnummer': '0113342196'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4187,NL,Education,primary education,www.ireneschoolgoes.nl,"{'adres_straat': 'Kamperfoeliestraat', 'adres_nummer': '63', 'postcode': '4461 NK', 'plaats': 'GOES', 'correspondentieadres_straat': 'Kamperfoeliestraat', 'correspondentieadres_nummer': '63', 'correspondentieadres_postcode': '4461 NK', 'correspondentieadres_plaats': 'GOES', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113270493'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4188,NL,Education,primary education,www.hethonk.nl,"{'adres_straat': 'Vroonlandseweg', 'adres_nummer': '49-D', 'postcode': '4421 BW', 'plaats': 'KAPELLE', 'correspondentieadres_straat': 'Vroonlandseweg', 'correspondentieadres_nummer': '49-D', 'correspondentieadres_postcode': '4421 BW', 'correspondentieadres_plaats': 'KAPELLE', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113330262'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4189,NL,Education,primary education,www.tnoorderlichtgoes.nl,"{'adres_straat': 'Johnsonlaan', 'adres_nummer': '54-A', 'postcode': '4463 GW', 'plaats': 'GOES', 'correspondentieadres_straat': 'Johnsonlaan', 'correspondentieadres_nummer': '54-A', 'correspondentieadres_postcode': '4463 GW', 'correspondentieadres_plaats': 'GOES', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113270790'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4190,NL,Education,primary education,www.cbsdelinge.nl,"{'adres_straat': 'Noordstraat', 'adres_nummer': '5', 'postcode': '4421 JS', 'plaats': 'KAPELLE', 'correspondentieadres_straat': 'Noordstraat', 'correspondentieadres_nummer': '5', 'correspondentieadres_postcode': '4421 JS', 'correspondentieadres_plaats': 'KAPELLE', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0113343368'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4191,NL,Education,primary education,www.kohnstammschoolgoes.nl,"{'adres_straat': 'Reigerstraat', 'adres_nummer': '1', 'postcode': '4461 RE', 'plaats': 'GOES', 'correspondentieadres_straat': 'Reigerstraat', 'correspondentieadres_nummer': '1', 'correspondentieadres_postcode': '4461 RE', 'correspondentieadres_plaats': 'GOES', 'denominatie': 'Openbaar', 'telefoonnummer': '0113214568'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4192,NL,Education,primary education,www.zuidwesthoek-goes.nl,"{'adres_straat': 'Elvis Presleylaan', 'adres_nummer': '107', 'postcode': '4462 LB', 'plaats': 'GOES', 'correspondentieadres_straat': 'Elvis Presleylaan', 'correspondentieadres_nummer': '107', 'correspondentieadres_postcode': '4462 LB', 'correspondentieadres_plaats': 'GOES', 'denominatie': 'Openbaar', 'telefoonnummer': '0113270207'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4193,NL,Education,primary education,www.schengehof.nl,"{'adres_straat': 'Deestraat', 'adres_nummer': '3', 'postcode': '4458 AJ', 'plaats': ""'S-HEER ARENDSKERKE"", 'correspondentieadres_straat': 'Deestraat', 'correspondentieadres_nummer': '3', 'correspondentieadres_postcode': '4458 AJ', 'correspondentieadres_plaats': ""'S-HEER ARENDSKERKE"", 'denominatie': 'Openbaar', 'telefoonnummer': '0113561935'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4194,NL,Education,primary education,www.ikckloetinge.nl,"{'adres_straat': 'Zomerweg', 'adres_nummer': '2', 'postcode': '4481 CB', 'plaats': 'KLOETINGE', 'correspondentieadres_straat': 'Zomerweg', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '4481 CB', 'correspondentieadres_plaats': 'KLOETINGE', 'denominatie': 'Openbaar', 'telefoonnummer': '0113214519'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
4195,NL,Education,primary education,www.stamperiusschool.nl,"{'adres_straat': 'I G J van den Boschstr', 'adres_nummer': '2', 'postcode': '4475 AL', 'plaats': 'WILHELMINADORP', 'correspondentieadres_straat': 'I G J van den Boschstr', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '4475 AL', 'correspondentieadres_plaats': 'WILHELMINADORP', 'denominatie': 'Openbaar', 'telefoonnummer': '0113214521'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
